GRName,Line,,,1,2,3,4,5,6,7,8,9
Protective Ins Grp,Comm Auto,Inc,wtd 3,1.3976240711861296,0.9444150344097406,1.0998493219487695,1.0113190113190114,1.0264441911817082,0.9870836611591922,1.0090268225584593,1.0068255984854146,1.0069197562214323
Protective Ins Grp,Comm Auto,Inc,wtd 5,1.520795851412848,0.9485773689157244,1.0314151842232344,1.0372544045752237,1.014163179916318,0.9894143201088663,1.0090268225584593,1.0068255984854146,1.0069197562214323
Protective Ins Grp,Comm Auto,Inc,wtd 10,1.4156705676200012,0.95607604276228,1.0102681669257865,1.0436124213836477,1.014163179916318,0.9894143201088663,1.0090268225584593,1.0068255984854146,1.0069197562214323
Protective Ins Grp,Comm Auto,Pd,wtd 3,4.0991531404375445,1.78671613428649,1.3393371757925072,1.1187639021290117,1.0595448721859557,1.024357050633353,1.003323076923077,1.0116447948545049,1.001952616506118
Protective Ins Grp,Comm Auto,Pd,wtd 5,3.5889580602883355,1.6238315981457558,1.2344904587900933,1.2258522944331536,1.045061325374248,1.029034276576514,1.003323076923077,1.0116447948545049,1.001952616506118
Protective Ins Grp,Comm Auto,Pd,wtd 10,4.373314993122421,1.785101538603068,1.223245299663671,1.197080569200385,1.045061325374248,1.029034276576514,1.003323076923077,1.0116447948545049,1.001952616506118
Protective Ins Grp,Other Liab,Inc,str 3,1.3756788701823097,1.0623576999960338,1.0481446390176548,1.1270273183574775,0.9179096698381409,5.200169097442401,1.174601571268238,1.003028806584362,0.997946611909651
Protective Ins Grp,Other Liab,Inc,str 5,1.2637267000572683,1.012167375483618,0.9848266330346531,1.075674109135292,1.3031427867335152,4.154364111217394,1.174601571268238,1.003028806584362,0.997946611909651
Protective Ins Grp,Other Liab,Inc,str 10,inf,2.7035769676278405,0.9853403521275934,1.1517907743993139,1.3031427867335152,4.154364111217394,1.174601571268238,1.003028806584362,0.997946611909651
Protective Ins Grp,Other Liab,Pd,str 3,5.498567892939165,2.3968580047017354,1.0106694916934156,1.0906991018931318,1.0666666666666667,5.192982456140351,1.7466666666666668,1.0010288065843622,1.002053388090349
Protective Ins Grp,Other Liab,Pd,str 5,inf,1.878114802821041,3.944038239206715,1.054419461135879,1.04,4.164521014767134,1.7466666666666668,1.0010288065843622,1.002053388090349
Protective Ins Grp,Other Liab,Pd,str 10,inf,1.7379422238925688,3.1127606306360973,1.0453495509465658,1.04,4.164521014767134,1.7466666666666668,1.0010288065843622,1.002053388090349
Protective Ins Grp,Other Liab,Inc,wtd 3,1.3257918552036199,1.016082916368835,0.9873401028616643,1.1775125144397383,0.8339587242026266,2.1923714759535655,1.0854402789886661,1.002717391304348,0.997946611909651
Protective Ins Grp,Other Liab,Inc,wtd 5,1.297243843307388,1.0120895727435086,0.9734491315136476,1.1462639109697934,1.1294117647058823,1.611064543168483,1.0854402789886661,1.002717391304348,0.997946611909651
Protective Ins Grp,Other Liab,Inc,wtd 10,1.302423141944775,1.0388855482060533,0.97397989355411,1.1626065773447016,1.1294117647058823,1.611064543168483,1.0854402789886661,1.002717391304348,0.997946611909651
Protective Ins Grp,Other Liab,Pd,wtd 3,2.6840525328330207,1.9633518632900968,1.0695311107149224,1.3313432835820895,1.0054945054945055,2.187086092715232,1.4820659971305596,1.0013586956521738,1.002053388090349
Protective Ins Grp,Other Liab,Pd,wtd 5,3.2652908067542215,1.9514227642276423,1.1181130082731914,1.2497749774977498,1.00265604249668,1.9798115746971736,1.4820659971305596,1.0013586956521738,1.002053388090349
Protective Ins Grp,Other Liab,Pd,wtd 10,3.135832187070151,1.892316426949281,1.1123762376237625,1.2350698856416773,1.00265604249668,1.9798115746971736,1.4820659971305596,1.0013586956521738,1.002053388090349
Protective Ins Grp,Work Comp,Inc,str 3,1.5034565325908134,1.0715014750283223,1.0614182374185575,1.0421513247107967,1.0044053022568797,1.0042299929409584,0.9969281474872055,1.001978896386785,1.006358655212068
Protective Ins Grp,Work Comp,Inc,str 5,1.4349954469677686,1.0756043946965632,1.0287177532030936,1.0336313968434054,1.0031469800419905,1.0028873363589663,0.9969281474872055,1.001978896386785,1.006358655212068
Protective Ins Grp,Work Comp,Inc,str 10,1.3232868777715043,1.0520366672505133,1.0150534247904277,1.026555738386641,1.0031469800419905,1.0028873363589663,0.9969281474872055,1.001978896386785,1.006358655212068
Protective Ins Grp,Work Comp,Pd,str 3,2.6324069480386942,1.4014922687309428,1.1619095421830066,1.09154897621514,1.0565034812873664,1.0213079551909232,1.0146375035522095,1.0071380176143045,1.0033659959608048
Protective Ins Grp,Work Comp,Pd,str 5,2.491515627369414,1.3777099044415744,1.1410148628280097,1.083646524677183,1.048894554564597,1.020847334383305,1.0146375035522095,1.0071380176143045,1.0033659959608048
Protective Ins Grp,Work Comp,Pd,str 10,2.561002805999327,1.3566099160429492,1.1443915032920162,1.0759737827718192,1.048894554564597,1.020847334383305,1.0146375035522095,1.0071380176143045,1.0033659959608048
Protective Ins Grp,Work Comp,Inc,wtd 3,1.3694029850746268,1.0760678759508484,1.0931534741664546,1.0399636032757051,1.00356715287449,1.0037951912951912,0.997169789788419,1.001943050943263,1.006358655212068
Protective Ins Grp,Work Comp,Inc,wtd 5,1.3456268672092304,1.0696811143321785,1.009363425127108,1.0302827232716933,1.0025395359575204,1.0025790239386325,0.997169789788419,1.001943050943263,1.006358655212068
Protective Ins Grp,Work Comp,Inc,wtd 10,1.2079491255961845,1.0359276386995206,0.9971222225296771,1.0218956294104258,1.0025395359575204,1.0025790239386325,0.997169789788419,1.001943050943263,1.006358655212068
Protective Ins Grp,Work Comp,Pd,wtd 3,2.5354330708661417,1.4129539498315238,1.171168988491823,1.0814935688231906,1.059043033403551,1.021554752584563,1.0148268508175078,1.0070877794220734,1.0033659959608048
Protective Ins Grp,Work Comp,Pd,wtd 5,2.3886363636363637,1.3500099134227745,1.1263714604822286,1.0761900388068613,1.049771466452671,1.0210424637296867,1.0148268508175078,1.0070877794220734,1.0033659959608048
Protective Ins Grp,Work Comp,Pd,wtd 10,2.589405290724657,1.3327418386785312,1.1372756071805703,1.0677737881508078,1.049771466452671,1.0210424637296867,1.0148268508175078,1.0070877794220734,1.0033659959608048
Public Underwriters Grp,PP Auto,Inc,str 3,1.1615184040132283,1.0471942204211009,1.0128368188303947,1.0003963463296885,1.002016326793955,1.0025604894766011,1.0000173566076374,1.000566411781365,1.0
Public Underwriters Grp,PP Auto,Inc,str 5,1.1373063719155367,1.0521697082239814,1.0115369458738077,0.9993531860205526,1.0010400167894462,1.0072775099645939,1.0000173566076374,1.000566411781365,1.0
Public Underwriters Grp,PP Auto,Inc,str 10,1.394308535918453,1.0482623108595313,1.0088157339844546,0.9982789552535337,1.0010400167894462,1.0072775099645939,1.0000173566076374,1.000566411781365,1.0
Public Underwriters Grp,PP Auto,Pd,str 3,2.1725732447612445,1.1854405816688445,1.0628612378749625,1.0219900599813379,1.012767211381491,1.0011532078289553,1.000186323830818,1.0005665722379602,1.0
Public Underwriters Grp,PP Auto,Pd,str 5,2.2180134821300554,1.2096707140105258,1.0660952062750693,1.0226705755166139,1.043011198164943,1.0062220487288593,1.000186323830818,1.0005665722379602,1.0
Public Underwriters Grp,PP Auto,Pd,str 10,3.1112432304317994,1.2516726221326053,1.0554783218848023,1.0485951165608745,1.043011198164943,1.0062220487288593,1.000186323830818,1.0005665722379602,1.0
Public Underwriters Grp,PP Auto,Inc,wtd 3,1.160311958405546,1.0497193541681102,1.0134572048131298,1.0008100346105697,1.002288329519451,1.0025922308212487,1.0001584158415842,1.0010887316276538,1.0
Public Underwriters Grp,PP Auto,Inc,wtd 5,1.1419279720560485,1.0527820701570807,1.0117710922545071,1.0007519079664648,1.001993063105037,1.002690784064579,1.0001584158415842,1.0010887316276538,1.0
Public Underwriters Grp,PP Auto,Inc,wtd 10,1.1642739343707713,1.0555840328057924,1.0131999293103682,1.0007311723129417,1.001993063105037,1.002690784064579,1.0001584158415842,1.0010887316276538,1.0
Public Underwriters Grp,PP Auto,Pd,wtd 3,2.159949989581163,1.1844228382292097,1.0621364538424691,1.0221307126796857,1.0122444264756845,1.0011638384141763,1.0003962593120939,1.001089028042472,1.0
Public Underwriters Grp,PP Auto,Pd,wtd 5,2.195712669337329,1.201506759573581,1.0657268995430254,1.0228633430857763,1.0116537325912571,1.0012697938452346,1.0003962593120939,1.001089028042472,1.0
Public Underwriters Grp,PP Auto,Pd,wtd 10,2.2621923937360178,1.2094076563566665,1.0657063320224471,1.0231667698019802,1.0116537325912571,1.0012697938452346,1.0003962593120939,1.001089028042472,1.0
RLI Ins Co Grp,Products Liab,Inc,str 3,6.35643497473431,1.1457017736398818,1.271015713595138,1.0468455977075413,1.037688736066169,0.9769907756790045,0.888064758066788,0.5052676811195373,0.9934004862799584
RLI Ins Co Grp,Products Liab,Inc,str 5,4.592718456850889,1.2399086367497163,1.3881524463064858,1.001634682351424,1.0277435721537,1.065231463677293,0.888064758066788,0.5052676811195373,0.9934004862799584
RLI Ins Co Grp,Products Liab,Inc,str 10,-31.76859570283382,1.205196710387526,4.411287229498523,1.2273760829684222,1.0277435721537,1.065231463677293,0.888064758066788,0.5052676811195373,0.9934004862799584
RLI Ins Co Grp,Products Liab,Pd,str 3,24.605668934240366,2.681892307826336,1.4518793553490266,1.1879044166773212,1.091658466728477,1.0937510883984782,1.2616159029522274,0.4678714859437751,0.9934004862799584
RLI Ins Co Grp,Products Liab,Pd,str 5,17.14456115435865,2.8693995459585366,0.09062338122451967,0.3802856860001329,1.1994310679892837,1.1210892947064162,1.2616159029522274,0.4678714859437751,0.9934004862799584
RLI Ins Co Grp,Products Liab,Pd,str 10,-0.03471285854780189,2.031309125730892,0.10363689634738694,-8.400486566014381,1.1994310679892837,1.1210892947064162,1.2616159029522274,0.4678714859437751,0.9934004862799584
RLI Ins Co Grp,Products Liab,Inc,wtd 3,6.0286506469500925,1.1047203490678301,1.2789946502473,1.0565702278972038,0.9956047533778284,0.8976982097186701,0.8492478226444973,0.7902652447361225,0.9934004862799584
RLI Ins Co Grp,Products Liab,Inc,wtd 5,3.058657786885246,1.198162059660127,1.2838048841421523,0.9924627850009422,0.9967961292009938,0.9909745646822864,0.8492478226444973,0.7902652447361225,0.9934004862799584
RLI Ins Co Grp,Products Liab,Inc,wtd 10,2.794297352342159,1.3752130131680869,1.3908747640025174,1.07388377037562,0.9967961292009938,0.9909745646822864,0.8492478226444973,0.7902652447361225,0.9934004862799584
RLI Ins Co Grp,Products Liab,Pd,wtd 3,26.516949152542374,1.5827275370747311,1.4518638573743923,1.2028050142733027,1.0708522162042666,1.0008593526210254,1.1849841700587969,0.7807501378929951,0.9934004862799584
RLI Ins Co Grp,Products Liab,Pd,wtd 5,12.005333333333333,2.044162129461585,1.5651676393179998,1.27917544054084,1.1014396666035233,1.0362712665406428,1.1849841700587969,0.7807501378929951,0.9934004862799584
RLI Ins Co Grp,Products Liab,Pd,wtd 10,-9.239247311827956,2.8120889445662387,1.7412973667308926,1.416111111111111,1.1014396666035233,1.0362712665406428,1.1849841700587969,0.7807501378929951,0.9934004862799584
Red Shield Ins Co,Other Liab,Inc,str 3,1.3706868791008775,1.2948064604976024,1.0570055606197795,1.0877916691253842,1.0659679873643018,0.9493093829135769,1.0243985473414143,1.0113207547169811,1.0044052863436124
Red Shield Ins Co,Other Liab,Inc,str 5,1.3073370269739601,1.2403394140900605,1.023512253968757,1.0472631969766681,1.0388132485589319,0.9614409116440572,1.0243985473414143,1.0113207547169811,1.0044052863436124
Red Shield Ins Co,Other Liab,Inc,str 10,1.3128643974629215,1.1893814797210769,1.0085456040261425,1.0539491042766733,1.0388132485589319,0.9614409116440572,1.0243985473414143,1.0113207547169811,1.0044052863436124
Red Shield Ins Co,Other Liab,Pd,str 3,2.3862606708341736,1.5653416475373334,1.1898473565140233,1.147365113145965,1.0130980057381478,1.0365683422926786,1.0357775124541975,0.9651592455163884,1.0044052863436124
Red Shield Ins Co,Other Liab,Pd,str 5,2.330019707822633,1.4388240361414477,1.1589714916307543,1.0891824266662051,1.0255317349927924,1.0268768061700584,1.0357775124541975,0.9651592455163884,1.0044052863436124
Red Shield Ins Co,Other Liab,Pd,str 10,3.198994287662467,1.5109811850337498,1.1508437887215808,1.104749400498991,1.0255317349927924,1.0268768061700584,1.0357775124541975,0.9651592455163884,1.0044052863436124
Red Shield Ins Co,Other Liab,Inc,wtd 3,1.3968586387434554,1.221359223300971,1.054773082942097,1.0901023890784982,1.0618181818181818,0.9351446099912357,1.0208333333333333,1.0083449235048678,1.0044052863436124
Red Shield Ins Co,Other Liab,Inc,wtd 5,1.3227243793761936,1.1815775542615141,1.024436990896023,1.0595867371456031,1.0422201138519924,0.9532127261384903,1.0208333333333333,1.0083449235048678,1.0044052863436124
Red Shield Ins Co,Other Liab,Inc,wtd 10,1.3163989540530445,1.156140350877193,1.011387900355872,1.064179703168873,1.0422201138519924,0.9532127261384903,1.0208333333333333,1.0083449235048678,1.0044052863436124
Red Shield Ins Co,Other Liab,Pd,wtd 3,2.159235668789809,1.550580431177446,1.1837899543378996,1.1541666666666666,1.014581734458941,1.0443101711983886,1.0433108758421559,0.9535809018567639,1.0044052863436124
Red Shield Ins Co,Other Liab,Pd,wtd 5,2.1938579654510555,1.4055013309671696,1.1548089591567852,1.1047297297297298,1.027679919476598,1.0296961325966851,1.0433108758421559,0.9535809018567639,1.0044052863436124
Red Shield Ins Co,Other Liab,Pd,wtd 10,2.651006711409396,1.4617239300783604,1.1454106280193237,1.1177298311444652,1.027679919476598,1.0296961325966851,1.0433108758421559,0.9535809018567639,1.0044052863436124
Regis Ins Co,Other Liab,Inc,str 3,1.5663013871129934,1.2146412784308007,1.068207458162892,1.027047895701127,0.9989118830582244,0.9490416722110085,1.024642885246988,1.0613556048896118,0.9234449760765551
Regis Ins Co,Other Liab,Inc,str 5,1.9902156501719432,1.3741673688520055,1.0395614710740029,1.0157244797735614,1.1153401838831223,1.021207483666453,1.024642885246988,1.0613556048896118,0.9234449760765551
Regis Ins Co,Other Liab,Inc,str 10,1.8685494508074099,1.4472094477648894,1.052758375376378,1.0228693581446346,1.1153401838831223,1.021207483666453,1.024642885246988,1.0613556048896118,0.9234449760765551
Regis Ins Co,Other Liab,Pd,str 3,3.954894215252408,2.253244525273736,1.3672792345683211,1.1477517615927455,1.1197480064472414,1.0296863266416745,1.076991424903922,1.1258852353320439,1.0
Regis Ins Co,Other Liab,Pd,str 5,4.526453012667928,2.0492702636209654,1.349896526248239,1.1247604066350667,1.2297150079234247,1.0469357976128348,1.076991424903922,1.1258852353320439,1.0
Regis Ins Co,Other Liab,Pd,str 10,4.36373662728407,2.0443643608865787,1.4332296888022646,1.135149801228147,1.2297150079234247,1.0469357976128348,1.076991424903922,1.1258852353320439,1.0
Regis Ins Co,Other Liab,Inc,wtd 3,1.5073193046660567,1.1631955237799192,1.053072625698324,1.0287094177622753,1.0032336297493938,0.9644414625964441,1.0267236771779797,1.0608108108108107,0.9234449760765551
Regis Ins Co,Other Liab,Inc,wtd 5,1.755863539445629,1.3088730025231288,1.0358417126175803,1.0238095238095237,1.04986642920748,0.9943232745742456,1.0267236771779797,1.0608108108108107,0.9234449760765551
Regis Ins Co,Other Liab,Inc,wtd 10,1.7249291054395464,1.36674219975597,1.044047099869167,1.0254646840148698,1.04986642920748,0.9943232745742456,1.0267236771779797,1.0608108108108107,0.9234449760765551
Regis Ins Co,Other Liab,Pd,wtd 3,3.9182156133828996,2.201863354037267,1.3565754633715799,1.1382649109217662,1.1138814016172507,1.0356465680697762,1.0551558752997603,1.141255605381166,1.0
Regis Ins Co,Other Liab,Pd,wtd 5,4.328205128205128,1.9895043731778426,1.3416757344940153,1.114955053119041,1.1443850267379678,1.0421625297517851,1.0551558752997603,1.141255605381166,1.0
Regis Ins Co,Other Liab,Pd,wtd 10,3.931419457735247,2.058058522991175,1.3657861635220125,1.11787767903816,1.1443850267379678,1.0421625297517851,1.0551558752997603,1.141255605381166,1.0
Rider Ins Co,PP Auto,Inc,str 3,0.9354772003074573,0.912285106304493,0.9887313618729497,0.950344974860073,0.9426817736206902,0.9594578807257638,1.002391358565011,1.0032652270143685,0.986989946777055
Rider Ins Co,PP Auto,Inc,str 5,0.983611559082257,0.8871377688235118,0.9713721448262451,0.9380767760792604,0.9508369465565337,0.9511969250967665,1.002391358565011,1.0032652270143685,0.986989946777055
Rider Ins Co,PP Auto,Inc,str 10,1.0125146200665496,0.9011648760696417,0.9569259691606709,0.9377659754863972,0.9508369465565337,0.9511969250967665,1.002391358565011,1.0032652270143685,0.986989946777055
Rider Ins Co,PP Auto,Pd,str 3,2.1639974837675595,1.2909553257670845,1.159005588961283,1.1047624979183308,1.039855091969297,1.018316421915215,1.009360798993182,1.002022759932931,1.0
Rider Ins Co,PP Auto,Pd,str 5,2.0680827808653284,1.2580245684380549,1.1595839884319976,1.0832533109995761,1.0368650546399816,1.0137373164364112,1.009360798993182,1.002022759932931,1.0
Rider Ins Co,PP Auto,Pd,str 10,2.0422178085530227,1.263230268903952,1.158689289245187,1.0817397900713905,1.0368650546399816,1.0137373164364112,1.009360798993182,1.002022759932931,1.0
Rider Ins Co,PP Auto,Inc,wtd 3,0.936623184838789,0.9085714285714286,0.9904566143003964,0.9478314554715234,0.9456418383518225,0.9605431309904153,1.002308648552655,1.0028910089621277,0.986989946777055
Rider Ins Co,PP Auto,Inc,wtd 5,0.9823420074349443,0.8857981764796785,0.9711602951039571,0.9365307037203048,0.9522825659189296,0.9528523697562183,1.002308648552655,1.0028910089621277,0.986989946777055
Rider Ins Co,PP Auto,Inc,wtd 10,1.0110442201914331,0.9006076388888888,0.9572156815147469,0.9364814674448572,0.9522825659189296,0.9528523697562183,1.002308648552655,1.0028910089621277,0.986989946777055
Rider Ins Co,PP Auto,Pd,wtd 3,2.146473779385172,1.2914823008849559,1.1607020743104628,1.0974241794765267,1.0406261647409616,1.0181026979982593,1.0090991810737033,1.0020443925233644,1.0
Rider Ins Co,PP Auto,Pd,wtd 5,2.057391936069742,1.260968362174445,1.1595149253731343,1.077807357212004,1.0375188755953073,1.0140426681069403,1.0090991810737033,1.0020443925233644,1.0
Rider Ins Co,PP Auto,Pd,wtd 10,2.0336567016432388,1.2615014752486067,1.1583826429980275,1.077245754041334,1.0375188755953073,1.0140426681069403,1.0090991810737033,1.0020443925233644,1.0
Rockford Mut Ins Co,Comm Auto,Inc,str 3,1.310453282664709,1.2754941599281222,0.9906905296762284,1.0088147078462557,0.9991244165180916,1.0008836822504248,1.0022675736961453,1.0,1.0
Rockford Mut Ins Co,Comm Auto,Inc,str 5,1.1726390970949851,1.2270383517448533,1.0212634858143255,1.0146454473136344,1.006854723711593,1.0015524414031212,1.0022675736961453,1.0,1.0
Rockford Mut Ins Co,Comm Auto,Inc,str 10,1.161083858800718,1.1398376352075348,1.016413901532633,1.0172742479197903,1.006854723711593,1.0015524414031212,1.0022675736961453,1.0,1.0
Rockford Mut Ins Co,Comm Auto,Pd,str 3,1.6955315962863133,1.4661332097769046,1.1872750820326698,1.131809485258717,1.0068376827031187,1.0016481843879104,1.0022675736961453,1.0,1.0
Rockford Mut Ins Co,Comm Auto,Pd,str 5,1.685450825903656,1.5423742263842777,1.1605455003474214,1.0957172369055994,1.0186064264157644,1.0021258180062353,1.0022675736961453,1.0,1.0
Rockford Mut Ins Co,Comm Auto,Pd,str 10,1.7780477558293724,1.3893150043428382,1.1313729455171748,1.082348343416165,1.0186064264157644,1.0021258180062353,1.0022675736961453,1.0,1.0
Rockford Mut Ins Co,Comm Auto,Inc,wtd 3,1.3480916030534351,1.2411831626848693,0.9892729439809297,1.0257936507936507,0.9991776315789473,1.000759878419453,1.0027906976744185,1.0,1.0
Rockford Mut Ins Co,Comm Auto,Inc,wtd 5,1.1835497835497835,1.2066445182724252,1.028169014084507,1.0235294117647058,1.0048939641109298,1.0012523481527864,1.0027906976744185,1.0,1.0
Rockford Mut Ins Co,Comm Auto,Inc,wtd 10,1.164935064935065,1.1222133757961783,1.0217202432667245,1.0244140625,1.0048939641109298,1.0012523481527864,1.0027906976744185,1.0,1.0
Rockford Mut Ins Co,Comm Auto,Pd,wtd 3,1.6764705882352942,1.503584229390681,1.162162162162162,1.1604938271604939,1.0074688796680498,1.0015209125475286,1.0027906976744185,1.0,1.0
Rockford Mut Ins Co,Comm Auto,Pd,wtd 5,1.6705426356589148,1.569060773480663,1.1396848137535818,1.1059683313032886,1.0153930731170973,1.0018796992481203,1.0027906976744185,1.0,1.0
Rockford Mut Ins Co,Comm Auto,Pd,wtd 10,1.7926136363636365,1.3585771658060815,1.1130346232179227,1.0936842105263158,1.0153930731170973,1.0018796992481203,1.0027906976744185,1.0,1.0
Rockford Mut Ins Co,Other Liab,Inc,str 3,0.9579118676122538,1.0207282359447476,0.9408341099296272,0.9972993702884176,1.0284387281945895,0.9941854415769763,0.994475680310332,0.9988427390071919,0.9942987457240593
Rockford Mut Ins Co,Other Liab,Inc,str 5,0.9782151715696544,1.0243308260915203,1.0147603887584749,1.0157413050404773,1.017089730118269,1.0024976592352826,0.994475680310332,0.9988427390071919,0.9942987457240593
Rockford Mut Ins Co,Other Liab,Inc,str 10,1.08410244854559,1.0741870762901142,1.0097570053878016,1.0270476824401615,1.017089730118269,1.0024976592352826,0.994475680310332,0.9988427390071919,0.9942987457240593
Rockford Mut Ins Co,Other Liab,Pd,str 3,1.5754725037371156,1.2270107833653217,1.1439957805314755,1.1064404169729263,1.059040795804173,1.0708446326141152,1.0133471744530909,1.0,1.0
Rockford Mut Ins Co,Other Liab,Pd,str 5,1.6421526708095509,1.234528835789653,1.1826740640635662,1.1129575641332043,1.053303686626773,1.0592238477415294,1.0133471744530909,1.0,1.0
Rockford Mut Ins Co,Other Liab,Pd,str 10,1.668523945151886,1.2698586461529615,1.2003359233409785,1.1103645927053916,1.053303686626773,1.0592238477415294,1.0133471744530909,1.0,1.0
Rockford Mut Ins Co,Other Liab,Inc,wtd 3,0.9597593860194981,1.0166821130676553,0.9441269841269841,0.9965726748714753,1.0275871172122493,0.9936257967754031,0.9943946188340808,0.9988340458608628,0.9942987457240593
Rockford Mut Ins Co,Other Liab,Inc,wtd 5,0.9812294182217344,1.0227295584833551,1.0213350425785184,1.016293985092737,1.016629711751663,1.0018887524789877,0.9943946188340808,0.9988340458608628,0.9942987457240593
Rockford Mut Ins Co,Other Liab,Inc,wtd 10,1.0831094169843154,1.0691089723688296,1.0140781979906572,1.0277558064284174,1.016629711751663,1.0018887524789877,0.9943946188340808,0.9988340458608628,0.9942987457240593
Rockford Mut Ins Co,Other Liab,Pd,wtd 3,1.5785482123510293,1.2256172839506172,1.1419149420059131,1.1099901088031652,1.0513276961875093,1.0616896410536372,1.0131511746680286,1.0,1.0
Rockford Mut Ins Co,Other Liab,Pd,wtd 5,1.6462015503875969,1.234641788417532,1.1867219917012448,1.1164304461942258,1.0481812657348728,1.052066450567261,1.0131511746680286,1.0,1.0
Rockford Mut Ins Co,Other Liab,Pd,wtd 10,1.6730586370839937,1.2724095394736843,1.2041800643086817,1.112769204680346,1.0481812657348728,1.052066450567261,1.0131511746680286,1.0,1.0
Rockford Mut Ins Co,PP Auto,Inc,str 3,1.0907384470055936,1.041969374043596,0.9889712784341488,0.9985154530855351,0.9944432261209033,0.997289321986778,0.9999312289388625,0.999763481551561,1.0
Rockford Mut Ins Co,PP Auto,Inc,str 5,1.087206661424684,1.0588819310842417,1.0093777464138847,1.0148647472416632,0.9963511025078591,0.9979669914900835,0.9999312289388625,0.999763481551561,1.0
Rockford Mut Ins Co,PP Auto,Inc,str 10,1.0528171903413581,1.0377556984914174,1.014805203085689,1.0142014556403354,0.9963511025078591,0.9979669914900835,0.9999312289388625,0.999763481551561,1.0
Rockford Mut Ins Co,PP Auto,Pd,str 3,1.7076798808595777,1.205282556976809,1.1174226377904681,1.0337177936248054,1.011334573230364,1.004417721715673,0.9998075694705323,0.9998453927025356,1.0
Rockford Mut Ins Co,PP Auto,Pd,str 5,1.7066801803132239,1.2203791211286252,1.1260365635963347,1.0501004389913464,1.0108061819510537,1.0033132912867546,0.9998075694705323,0.9998453927025356,1.0
Rockford Mut Ins Co,PP Auto,Pd,str 10,1.735974870287636,1.192066623658896,1.1161551909320515,1.0514999035635568,1.0108061819510537,1.0033132912867546,0.9998075694705323,0.9998453927025356,1.0
Rockford Mut Ins Co,PP Auto,Inc,wtd 3,1.0865114098155673,1.0454545454545454,0.9897340554522674,0.9976422269546699,0.9947079177691838,0.9971891412086693,0.9999019127023051,0.99981301421092,1.0
Rockford Mut Ins Co,PP Auto,Inc,wtd 5,1.0841740548252319,1.0608978898173063,1.0122282608695652,1.0143081985977966,0.9964150567616012,0.9975692445467921,0.9999019127023051,0.99981301421092,1.0
Rockford Mut Ins Co,PP Auto,Inc,wtd 10,1.0511226353939538,1.0450081300813008,1.0158291919749678,1.0139948006932409,0.9964150567616012,0.9975692445467921,0.9999019127023051,0.99981301421092,1.0
Rockford Mut Ins Co,PP Auto,Pd,wtd 3,1.7067706604712911,1.2101465121364532,1.1165626219274287,1.0365448504983388,1.0120666806165866,1.0046279017690527,0.9998035942256702,0.9998129792406957,1.0
Rockford Mut Ins Co,PP Auto,Pd,wtd 5,1.704094968416467,1.223115193264447,1.1266184721622787,1.051023510336441,1.0116723584280545,1.0039971633034621,0.9998035942256702,0.9998129792406957,1.0
Rockford Mut Ins Co,PP Auto,Pd,wtd 10,1.7122413459678978,1.1998435326842838,1.1196584900754096,1.0517058796445509,1.0116723584280545,1.0039971633034621,0.9998035942256702,0.9998129792406957,1.0
San Antonio Reins Co,Other Liab,Inc,str 3,1.1272727272727272,1.2486721217341372,1.054421768707483,1.1075123706702652,1.0,1.0238095238095237,1.0,1.0,1.0
San Antonio Reins Co,Other Liab,Inc,str 5,1.6488794926004229,1.2434000770774882,0.9731936017650303,1.1190528769476136,1.0,1.0178571428571428,1.0,1.0,1.0
San Antonio Reins Co,Other Liab,Inc,str 10,1.4952871417987696,1.15406604196225,0.9427573345940693,1.079210730789678,1.0,1.0178571428571428,1.0,1.0,1.0
San Antonio Reins Co,Other Liab,Pd,str 3,1.5238095238095237,1.155844155844156,1.7863247863247862,1.6444444444444446,1.0454545454545456,1.0,1.0,1.0,1.0
San Antonio Reins Co,Other Liab,Pd,str 5,1.9942857142857142,1.2657287157287158,1.405128205128205,1.4412121212121214,1.0272727272727273,1.0,1.0,1.0,1.0
San Antonio Reins Co,Other Liab,Pd,str 10,2.2772486772486773,1.1799693362193362,1.3036630036630037,1.3676767676767678,1.0272727272727273,1.0,1.0,1.0,1.0
San Antonio Reins Co,Other Liab,Inc,wtd 3,1.12,1.1327433628318584,1.064516129032258,1.121212121212121,1.0,1.0416666666666667,1.0,1.0,1.0
San Antonio Reins Co,Other Liab,Inc,wtd 5,1.302325581395349,1.169398907103825,0.9820359281437125,1.1275167785234899,1.0,1.0285714285714285,1.0,1.0,1.0
San Antonio Reins Co,Other Liab,Inc,wtd 10,1.193069306930693,1.145374449339207,0.966183574879227,1.0919540229885059,1.0,1.0285714285714285,1.0,1.0,1.0
San Antonio Reins Co,Other Liab,Pd,wtd 3,1.6,1.0869565217391304,1.3380281690140845,1.4946236559139785,1.0389610389610389,1.0,1.0,1.0,1.0
San Antonio Reins Co,Other Liab,Pd,wtd 5,1.9761904761904763,1.2772277227722773,1.1308411214953271,1.4454545454545455,1.0265486725663717,1.0,1.0,1.0,1.0
San Antonio Reins Co,Other Liab,Pd,wtd 10,2.2615384615384615,1.210144927536232,1.1079136690647482,1.371212121212121,1.0265486725663717,1.0,1.0,1.0,1.0
Scpie Indemnity Co,Med Mal,Inc,str 3,1.936567465381282,1.0025248544807097,0.9702386798184,0.9826696323494719,0.981079315705732,0.9843860992432517,0.991622300867906,0.9981070965140817,1.0000384118001049
